,Unnamed: 0,Date,Title,Summary,Url,Label
47,47,2019-01-04 17:31,증시 불안감 키우는 외국인 선물매도 폭탄,외국인의 매도 공세에도 기관이 구원투수로 등장하며 일 국내 증시는 올 들어 첫 빨간불을 켰다한국거래소에 따르면 외국인투자가들은 지난 일 코스피 선물 만계약을 순매도한 데 이어 이날도 계약을 팔아치웠다 일까지 사흘 동안 누적으로 총 만계약 금액으로는 억원을 순매도했다외국인이 코스피 선물을 만계약 이상 팔아치운 것은 지난해 월일 이후 개월 만이다,https://finance.naver.com/news/news_read.nhn?article_id=0003479426&office_id=011&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
48,48,2019-01-04 17:29,펀드 직격탄수익률 한달새  뚝,개월뿐 아니라 개월 개월 년 등 중단기 수익률 역시 낙제점을 보였다펀드는 지난해 분기까지만 해도 년 수익률이 에 달할 정도로 승승장구했다 미중 무역분쟁으로 애플의 차이나 쇼크가 현실화됐고 일 뉴욕 증시에서 애플은 나 추락했다펀드 수익률도 비상이다  쇼크에 증시 폭락까지 겹치며 북미뿐 아니라 일본국내 등 국내외 펀드 전체적으로 수익률이 고공낙하하고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003479418&office_id=011&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
49,49,2019-01-04 17:19,넥슨 인수설 텐센트주목해야할 해외 투자 종목으로 부상,미국과의 무역분쟁 글로벌 경기 둔화 등으로 지난해 중국 증시가 직격탄을 맞았지만 올해 중국 정부가 경기 부양 정책 기조로 전환될 가능성이 높아짐에 따라 텐센트의 활약을 기대하는 분위기다일 금융투자업계에 따르면 투자증권과 한국투자증권을 비롯해 삼성증권 하나금융투자 유안타 증권 등 다수의 국내 증권사들은 올해 주목해야 할 해외 투자 종목으로 텐센트를 꼽았다오현석 삼성증권 리서치센터장은 중국의 경기하강이라는 위기는 중국 정부의 본격적인 경기부양기대라는 기회로 해석할 수 있다면서 역발상 투자의 관점에서 현재 중국 시장에서 저평가된 낮은 가치주를 고려할 때 텐센트가 유망하다고 강조했다텐센트는 지난 년 설립된 중국  위 기업이다,https://finance.naver.com/news/news_read.nhn?article_id=0004283236&office_id=009&mode=mainnews&type=&date=2019-01-04&page=1,1.0
50,50,2019-01-04 16:55,더 떨어진다  너무 떨어졌다 증시 바닥은 어디,자사주 매입이 증가한 것은 지난해 월 이후 글로벌 경기 둔화 우려 연준의 긴축 등의 요인으로 주식시장이 급락했기 때문인데 해당 기업들이 저평가 판단을 내렸기 때문이라는 설명이다박소현 투자증권 연구원은 일반적으로 주가 안정을 목적으로 자사주를 매입하며 평균적으로 자사주 취득 공시 이후 상승률이 시장 평균보다 클 것으로 예측됐다며 자사주 취득은 기업들이 보내는 저평가 신호라고 판단했다,https://finance.naver.com/news/news_read.nhn?article_id=0004154995&office_id=014&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
52,52,2019-01-04 17:15,애플쇼크로 운  무역협상 개시에 웃은,닛케이지수는 전날보다  하락한 만에 거래를 마감했고 토픽스지수도  떨어진 에 장을 마쳤다 니혼게이자이신문은 오후 들어 전기 가스 산업과 운송업 금융 등 내수주가 관망세에 들어가면서 낙폭을 줄였다면서도 엔화 강세 영향으로 수출주가 하락해 반전을 노리기는 부족했다고 전했다중국 증시는 오전 장 중반까지 하락세를 기록하다 반등에 성공하며 상승세로 거래를 마쳤다 월 차이신 서비스 는 를 기록했다,https://finance.naver.com/news/news_read.nhn?article_id=0004156050&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1,1.0
53,53,2019-01-04 16:56,중국 경기에 울다 웃은 코스피사흘만에 선 탈환,기아차쌍용차현대차바이넥스제일약품우리들제약연일 추락했던 코스피 지수가 일 장초반 약세를 극복하고 선 탈환했다이날 코스피 지수는 전 거래일보다 포인트 오른 로 장을 마쳤다 지수는 포인트 오른 으로 시작해 약세를 이어가다 오후 들어 상승세로 돌아섰다개인과 외국인이 각각 억원 억원 어치를 순매수했고 기관은 억원어치를 순매도했다,https://finance.naver.com/news/news_read.nhn?article_id=0000423873&office_id=366&mode=mainnews&type=&date=2019-01-04&page=1,1.0
54,54,2019-01-04 16:52,애플이 부른 나비효과코스피 미중 무역협상 기대에 반등,애플의 주가가  가까이 폭락한 것은 년 만에 처음으로 매출 전망을 하향했기 때문이다 전문가들은 애플의 실적 악화가 미중 무역협상 타결 가능성을 높이는 계기가 될 것이라고 분석을 내놓고 있다일 코스피 지수는 전일대비 포인트 오른 에 마감했다 조만간 양국이 무역전쟁을 끝낼 가능성이 크다고 전망했다이날 코스피 지수는 미중 무역협상 재개 소식에 투심이 급격히 회복됐다,https://finance.naver.com/news/news_read.nhn?article_id=0004156035&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1,1.0
55,55,2019-01-04 16:35,경제 불안심리 완화원달러 환율 하락,일 서울외환시장에서 원달러 환율 변동 추이 자료마켓포인트종합 경제정보 미디어 이데일리  무단전재  재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0004285673&office_id=018&mode=mainnews&type=&date=2019-01-04&page=1,1.0
56,56,2019-01-04 16:00,코스피 하루 만에 선 회복기관 억 사자,코스닥 지수는 포인트 오른 에 거래를 마쳤다코스피 시장에서는 개인과 외국인이 각각 억원 억원을 순매도했다 기관은 억원을 순매수했다프로그램 매매는 차익거래 억원 순매수 비차익거래 억원 순매수로 전체적으로 억원 매수 우위를 나타냈다지수 선물 시장에서는 외국인이 계약을 순매도했고 개인도 계약 매도 우위였다 반면 비금속광물 은행 업종이 대 하락세였고 화학 의료정밀 전기가스가 약보합 마감했다시가총액 상위 종목은 상승 종목이 많았다,https://finance.naver.com/news/news_read.nhn?article_id=0004155991&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1,1.0
57,57,2019-01-04 11:21,경기방어주 음식료업종 주가 적신호,지난해 말 경기방어주로 주목받았던 음식료 업종 주가가 주춤거리고 있다 실적에 비해 주가가 고평가됐다는 지적이 나온다 주가를 이끌었던 제품가격 인상 효과도 점차 둔화될 것이란 전망이다일 금융정보업체 에프앤가이드에 따르면 음식료 업종의 개월 예상 주가수익비율은 배다 한국거래소에 따르면 지난해 월 코스피 지수가  상승하는 데 그친 반면 음식료 업종 지수는  올랐다,https://finance.naver.com/news/news_read.nhn?article_id=0001483530&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
58,58,2019-01-04 11:21,넥슨 조에 팔린다면 정부가 돈방석,예정액으로는 그룹 구광모 회장의 억원이다김 회장 일가가 조원 가까운 세금을 낸다면 이재용 삼성전자 부회장 정의선 현대차그룹 수석부회장 정도를 제외하고는 당분간 개인이 이 기록에 도전하기는 어려울 전망이다김정주 대표는 자신과 특수관계인이 보유한  지분 전량을 매각하기로 했다매각 대상은 김 대표와 부인 유정현  감사 김 대표 개인회사인 와이즈키가 보유한 지분이다,https://finance.naver.com/news/news_read.nhn?article_id=0001483528&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1,1.0
59,59,2019-01-04 10:55,믿었던 연기금이 매도 주도 위협받을수도,전문가들은 코스피가 아직 실적전망 악재를 충분히 반영하지 못하고 있다며 추가하락 가능성을 경계하고 있다일 코스피는 지난 일 두달여만에 선이 붕괴되며 년 개월래 최저치로 마감한 데 이어 이날도 선을 중심으로 지지력을 테스트하고 있다 특히 전날 연기금은 코스피 시장에서 억원어치를 팔아치우며 선 붕괴를 부채질했다,https://finance.naver.com/news/news_read.nhn?article_id=0001483493&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
60,60,2019-01-04 10:10,달러 약세되면 불안해진 투자자들 돈 몰린다,헤럴드경제강승연 기자새해 벽두부터 글로벌 시장의 불확실성이 커지면서 대표 안전자산인 금이 투자자들의 주목을 받고 있다 달러선 회복에 대한 기대감도 무르익고 있다올레 한슨 삭소뱅크 애널리스트는 로이터에 시장은 금값이 예상보다 빠르게 달러에 도달할 것으로 예상하고 있다면서 달러 주식 등 다른 시장상황의 변동이 없다면 달러까지 레벨을 높일 수 있다고 말했다안전자산인 금은 통상 시장의 불확실성이 클 때 투자수요가 늘어 가격이 상승한다,https://finance.naver.com/news/news_read.nhn?article_id=0001483449&office_id=016&mode=mainnews&type=&date=2019-01-04&page=1,1.0
62,62,2019-01-04 10:45,새해 들어 코스피 주르륵단기 바닥은 어디,전문가들은 선이 쉽게 깨진 상황에서 코스피가 대에서 단기 바닥을 형성할 것으로 전망했다일 오전 시분 현재 코스피 지수는 전일대비 포인트 내린 을 나타내고 있다 주가가 내리면 이 떨어지면서 저평가 매력이 상승해야 하는데 이익전망치가 더 빨리 내려가면서 증시가 오히려 비싸지고 있다는 것이다김윤서 신한금융투자 연구원은 주가 하락에도 이익 추정치 하향이 빠르게 진행되면서 코스피 가치는 상대적으로 비싸지고 있다며 세계 경기 둔화세가 안정돼야 이익 하향이 진정될 것으로 보이는데 지금 구간에서 저가 매수는 유효하지 않으며 인내심이 필요하겠다고 진단했다오정은 기자,https://finance.naver.com/news/news_read.nhn?article_id=0004155845&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
63,63,2019-01-04 8:53,애플 쇼크 지속된 증시 하방 지지 시험중,국내 증시도 애플발 제조업 둔화우려에 심리적 저지선인 선을 내준 가운데 년 분기 실적 발표를 앞둔 어닝시즌이 도래한다 기업 이익 전망이 역대 최대치로 낮아 비관론이 뚜렷한 상황에서 미국과 중국의 경기부양책 기대감 등에 초점을 맞출 전망이다일 다우존스산업평균지수는 전일대비 포인트 하락한 만로 거래를 마쳤다 미국의 월 제조업 구매관리자지수는 전월 에서 로 떨어졌다,https://finance.naver.com/news/news_read.nhn?article_id=0004155769&office_id=008&mode=mainnews&type=&date=2019-01-04&page=1,-1.0
64,64,2019-01-05 17:09,파월 비둘기에 일제 급등,연준의 보유자산 축소도 문제가 된다면 주저 없이 변경할 수 있다고 밝혔다지난달 연방공개시장위원회에서 자산축소 정책을 변경할 이유가 없다면서 시장 불안을 촉발했던 것과 크게 달라진 것으로 시장은 연준이 매파적 신호를 일제히 거둬낸데 대해 환호했다파월 의장의 발언은 앞서 발표된 미국의 고용지표가 시장 예상을 크게 웃돌면서 더욱 힘을 발휘했다는 분석이다,https://finance.naver.com/news/news_read.nhn?article_id=0003479680&office_id=011&mode=mainnews&type=&date=2019-01-05&page=1,1.0
66,66,2019-01-05 9:45,비둘기 파월 떴지만 이슈들은 해결되지 않아,제롬 파월 연방준비제도 의장이 비둘기파 발언을 쏟아낸 데다 월 고용지표가 호조를 보이면서다월가 전문가들은 파월 의장이 그동안 연준의 통화긴축기조를 우려하던 시장이 원하던 발언을 내놓았다고 진단했다 하지만 미중간 무역협상 경제둔화 등 시장이 직면한 주요 악재들이 사라진 것은 아니라고 전문가들은 지적했다일 다우존스산업평균지수는 전일대비 포인트 상승한 만으로 거래를 마쳤다지수는 전일대비 포인트 오른 로 장을 끝냈다,https://finance.naver.com/news/news_read.nhn?article_id=0004156120&office_id=008&mode=mainnews&type=&date=2019-01-05&page=1,-1.0
67,67,2019-01-05 7:39,뉴욕증시 고용지표 호조비둘기 파월에 급등다우,전날 애플 쇼크에 급락했던 대 주요 지수는 제롬 파월 연방준비제도 의장의 비둘기파 발언과 월 고용지표 호조에 힘입어 하룻 만에 대 급등을 기록했다일 다우존스산업평균지수는 전일대비 포인트 상승한 만으로 거래를 마쳤다 페이스북 아마존 애플 넷플릭스 알파벳 등 대형 기술주의  종목들도 일제히 급등했다대 주요 지수는 장초반부터 월 고용지표 호조와 파월 의장의 비둘기파 발언 등 가지 호재에 랠리를 펼쳤다미 노동부는 지난해 월 비농업부문 취업자수는 만명 증가했다,https://finance.naver.com/news/news_read.nhn?article_id=0004156112&office_id=008&mode=mainnews&type=&date=2019-01-05&page=1,1.0
